ladder,rung,gamma,k
reupload,1,1.3178707253255104,0.5747147236121113
reupload,1,1.8279579194513107,0.2944415788303777
reupload,1,2.4577970105226146,0.4516704804373487
reupload,1,1.1971402844183885,0.6419445818214509
reupload,1,0.3798176796994986,0.5047528232698718
reupload,1,2.8011910442453036,0.3871493109412822
reupload,1,1.3559881374623128,0.6005394668425643
reupload,1,2.0995712867841116,0.5933279961115981
reupload,1,1.7990532524271383,0.4896815669582231
reupload,1,0.7263774277163434,0.8685616420818014
reupload,1,1.127385947741836,0.5045564891431974
reupload,1,2.59976623077196,0.5275592612167682
reupload,1,1.8278438490310354,0.6518974320128414
reupload,1,1.3844583344033525,0.7123991994473372
reupload,1,2.390719178394876,0.23884498402147114
reupload,1,1.5122198735097687,0.6973322503530646
reupload,1,0.958097263520482,0.5372015389672946
reupload,1,0.8126205779778491,0.46178049186220127
reupload,1,2.724378954517409,0.38962730772808474
reupload,1,0.6100691351119851,0.667321836068905
reupload,1,1.9059359651881858,0.4975169479432024
reupload,1,2.64365849815166,0.22539925922021992
reupload,1,1.591193394883475,0.5598008625614663
reupload,1,1.4969630519846797,0.43858090620583556
reupload,1,2.0713227800286003,0.4020822277832022
reupload,1,1.061196470197647,0.4112393407920728
reupload,1,1.9005275604629248,0.478608906551607
reupload,1,3.124712785204216,0.4871786704243345
reupload,1,1.9286188250601521,0.5009000453926203
reupload,1,2.6555316709211585,0.39637890536009396
reupload,1,0.869977266054387,0.7665318583691116
reupload,1,2.2454376324578034,0.317713768829594
reupload,1,2.1724527817227837,0.5415528014055
reupload,1,2.7505244158498723,0.2364513795588431
reupload,1,0.5655601339313171,0.5758260668075165
reupload,1,1.1912321269211357,0.6849290589776857
reupload,1,0.8578147750909418,0.4978699117171594
reupload,1,0.6687239801024747,0.7549270773394847
reupload,1,0.8653229776214693,0.6640491595591346
reupload,1,1.4480209355002878,0.4255669657497818
reupload,1,2.0050489385054084,0.5812856494125891
reupload,1,1.321722953189737,0.5355609731980076
reupload,1,0.5788236370614398,0.5002592939412169
reupload,1,1.2000584689742737,0.7096741339699192
reupload,1,0.2106546656639942,0.5880144578636202
reupload,1,1.74867400149249,0.6353614227325985
reupload,1,0.3699213604589613,0.5765166066079561
reupload,1,1.2295439223809426,0.7622321420629087
reupload,1,1.1729825704932266,0.4800814928818962
reupload,1,0.8540713457976734,0.5893329091117328
reupload,1,2.229602348179863,0.40798895401043433
reupload,1,1.394786080356234,0.727950912118558
reupload,1,0.8228802604109247,0.5716359767051326
reupload,1,1.4287551286546676,0.6868015213828653
reupload,1,1.8078142188021102,0.3310238087751831
reupload,1,1.4311043699870312,0.40967199464161463
reupload,1,1.2955575836471067,0.7002275940484838
reupload,1,1.3873772075066058,0.5139366404545808
reupload,1,2.6426202392210145,0.3165164292708414
reupload,1,2.380626432940178,0.46661608263265114
reupload,1,1.035226950080041,0.5033111334000678
reupload,1,2.0036521832913117,0.6371611902916614
reupload,1,1.334197524573376,0.5383399716867262
reupload,1,1.2293389364172953,0.6698614649496129
reupload,1,1.521791385628236,0.42554397155359924
reupload,1,1.480087303907159,0.6002052396021766
reupload,1,0.5443125729960288,0.5888383042448777
reupload,1,1.133216495209721,0.5228403117437483
reupload,1,1.1898664017471539,0.5229262102754957
reupload,1,1.496373178825145,0.3387174102604187
reupload,1,0.43043392785459966,0.5527385064400646
reupload,1,1.6235057453623487,0.4375775285435616
reupload,1,0.9737927457447282,0.6718229881210152
reupload,1,1.8323826058816532,0.22150262305713747
reupload,1,1.4116197207506236,0.5447774924985288
reupload,1,0.7188385014992845,0.6122936507505324
reupload,1,1.58783485002651,0.5219037751027501
reupload,1,2.3675383283654226,0.2138676739799042
reupload,1,1.8117275350809166,0.6445728963322841
reupload,1,2.286512508279011,0.40556322071634276
reupload,1,1.7258561905868182,0.333530965805812
reupload,1,1.6525072977967818,0.5034922034453552
reupload,1,1.5879042930323704,0.538487905064578
reupload,1,1.6945286017515941,0.39517697855754264
reupload,1,1.1400930039231914,0.8238383934030609
reupload,1,1.6058829500784615,0.2601232196147327
reupload,1,0.8742581602633941,0.43888578358098396
reupload,1,1.612333956417155,0.7275748052880899
reupload,1,1.5001447074092784,0.35751988650662
reupload,1,1.6052828994397907,0.6162132310134418
reupload,1,1.097865176315214,0.4593425399649295
reupload,1,1.262247601636464,0.5107636771343015
reupload,1,1.6748248169619018,0.49731766693127355
reupload,1,0.9177222099597486,0.8278645623703951
reupload,1,2.8775780294134434,0.1637852979645104
reupload,1,1.0050890844108142,0.45845559509973055
reupload,1,1.6121157012366694,0.2911548086450567
reupload,1,1.0360993951233997,0.8731737054876519
reupload,1,2.48633819955977,0.448538007069221
reupload,1,2.177088760242809,0.5087406875240849
reupload,1,1.5394666448218037,0.6001666377986762
reupload,1,2.6674641561139594,0.5169369887425432
reupload,1,0.9719360736942714,0.5188910216972712
reupload,1,2.0574176703831837,0.34051555058657046
reupload,1,1.08820873176036,0.5899520162911909
reupload,1,1.9084096891747702,0.23800826520134516
reupload,1,1.3295013640952893,0.4991201038284611
reupload,1,1.1275531085485235,0.3801428516816712
reupload,1,2.017540938768404,0.3328686493680586
reupload,1,0.9948854507022797,0.8037325670792472
reupload,1,1.6860168139852916,0.34508908705066266
reupload,1,0.6586772744354715,0.5702837577186699
reupload,1,1.4972184835985756,0.40788619955428856
reupload,1,0.694906309208997,0.7580054676088261
reupload,1,1.3386653498560857,0.33910298094471025
reupload,1,1.1675685311074826,0.40694020867796377
reupload,1,0.8362056538948899,0.425168368517456
reupload,1,1.5926812593342659,0.6906453467524103
reupload,1,1.8645517556490667,0.26064509702675887
reupload,1,2.1089226419165694,0.3043425937673027
reupload,1,0.9390160064653855,0.6180111373624723
reupload,1,1.1045416303564268,0.7754585086874952
reupload,1,1.3614886351444362,0.6408637764864826
reupload,1,1.1901077608314092,0.5309287164903316
reupload,1,2.9377154833993444,0.5004441979271655
reupload,1,1.2138305116345272,0.8117236444792266
reupload,1,0.7314767735903163,0.556332247798412
reupload,1,0.6199177740580686,0.4928735295479806
reupload,1,1.4327013736074656,0.7715528458843137
reupload,1,1.6795017846460605,0.5315557425844697
reupload,1,2.7031557866192584,0.06854122318702266
reupload,1,1.7042497311629174,0.6219772958441768
reupload,1,0.5057739938394421,0.5026812505679719
reupload,1,1.4692450532222645,0.6244373074954912
reupload,1,2.1898708460047005,0.5212174646334762
reupload,1,0.6864320518197683,0.5729353765220613
reupload,1,1.2520507068174132,0.42378913188276646
reupload,1,0.943182615030224,0.46787385571549894
reupload,1,1.2961109274318923,0.3819277862097555
reupload,1,2.518219752041432,0.3152474320740723
reupload,1,0.6645112427013368,0.6057616633214653
reupload,1,1.2339524209914676,0.6205887742467254
reupload,1,0.8739130715913493,0.7013443714885514
reupload,1,2.3508776738009383,0.539871336393418
reupload,1,0.726502751126414,0.7104991584895467
reupload,1,2.1646291513960554,0.13569441587615738
reupload,1,0.8382472581345602,0.891304408349709
reupload,1,1.666417761337934,0.7150824772540749
reupload,1,0.9112427699047758,0.5023099343893674
reupload,1,2.413758014651589,0.09811505904975165
reupload,1,0.8746801564531109,0.5041380920500781
reupload,1,0.7274579067255693,0.6745758272068407
reupload,1,1.4159514643589548,0.43955052317760684
reupload,1,0.2817468036644505,0.9579492206832319
reupload,1,2.048744550075552,0.5316974506317681
reupload,1,1.5705636385459787,0.5146256101967414
reupload,1,2.3318819125385746,0.32801269157069185
reupload,1,1.608276130042128,0.7144650451697816
reupload,1,2.3787710311884966,0.5591487030300218
reupload,1,2.0760132842483747,0.6253790365359926
reupload,1,1.9444723598212406,0.5689623791209243
reupload,1,1.8744124835983804,0.5063452650000988
reupload,1,2.0919876136735853,0.4995213649915446
reupload,1,2.2378350326717236,0.49971327801882376
reupload,1,0.6148404460609391,0.4591205028023903
reupload,1,1.6687769284133216,0.25730417689436585
reupload,1,1.3313668925494802,0.5456602209538179
reupload,1,2.800040389635029,0.2083817320447955
reupload,1,3.050151924834851,0.49702735012469934
reupload,1,0.3668167366129867,0.6126847284541231
reupload,1,1.8344811790960511,0.3611577798156831
reupload,1,2.344076313598811,0.5024735442114184
reupload,1,1.5255228043680296,0.4591811863167848
reupload,1,0.5740414491559123,0.7717348050879314
reupload,1,1.6276552698736657,0.42519473641992767
reupload,1,1.6716662157401974,0.3869012687146628
reupload,1,0.4973440979870297,0.595440466819771
reupload,1,1.4152478699365247,0.3235115469402425
reupload,1,2.519801037899227,0.1310505523562258
reupload,1,1.8488401922804705,0.2201909604108781
reupload,1,1.2939874115749175,0.5741817608136521
reupload,1,2.6614179557058684,0.13539567689763993
reupload,1,2.4959349555150907,0.5046757114007094
reupload,1,2.6492511701599417,0.34092229289814086
reupload,1,0.5362348484069229,0.5914938506271682
reupload,1,1.1581202552139394,0.6177964265232496
reupload,1,1.9919081326723223,0.32395454212052643
reupload,1,1.1892379706327927,0.48750633515523134
reupload,1,0.3037855965140116,0.8548711818116612
reupload,1,0.6800569810192885,0.5719251432576754
reupload,1,0.33835618593153155,0.7910866683923451
reupload,1,1.1397308933381205,0.8060390390367715
reupload,1,1.6708981642773446,0.3754753587596227
reupload,1,0.204883887552785,0.520499632412197
reupload,1,2.1757334748419264,0.4322256617500685
reupload,1,1.2756102596999963,0.6768264364433217
reupload,1,1.8742436353516445,0.3364655425014759
reupload,1,1.0071139120015995,0.4691510970748754
reupload,1,0.781138056476853,0.44837618435440724
reupload,1,2.106898842080904,0.40315727706892956
reupload,1,1.9222246745388825,0.6401643486755471
reupload,1,2.189808126406666,0.5464068699265392
reupload,1,3.107474628748519,0.4403149739493311
reupload,1,1.445956499033458,0.5491954321055674
reupload,1,2.3628389603795936,0.38948825216419813
reupload,1,1.232880305560373,0.34719492623142295
reupload,1,0.4313149298025435,0.7291976340243079
reupload,1,0.9178140228012591,0.6169425366308907
reupload,1,2.3740969977768978,0.5036859844460092
reupload,1,1.9248655500139578,0.4825053259516602
reupload,1,2.4520275879503375,0.21444374929148774
reupload,1,1.135005290974838,0.8248729122657779
reupload,1,1.290222495294347,0.6327726061571081
reupload,1,1.3924120294299267,0.3432179221210728
reupload,1,1.853494758026833,0.2687287180998821
reupload,1,1.5437389009729439,0.3068871217921805
reupload,1,1.1944202163534325,0.5521920028219439
reupload,1,0.9595029197699788,0.7188316854081946
reupload,1,2.729500556432032,0.022254955295891665
reupload,1,0.6880344936483794,0.7000039680791078
reupload,1,1.3578119883265074,0.571637337069488
reupload,1,1.8895929190759464,0.5809573667656074
reupload,1,1.8770520613039472,0.4847454877901289
reupload,1,1.4122877024362313,0.2948551878671911
reupload,1,1.0903934410635798,0.791577959903373
reupload,1,1.2537347583608662,0.7276564569718418
reupload,1,2.4417613085154235,0.44318298418976354
reupload,1,1.1992939192099024,0.5502570001651538
reupload,1,2.070175334764212,0.2718954109282251
reupload,1,1.6362551230794102,0.2747267365651047
reupload,1,1.4575257531164696,0.738888265726191
reupload,1,2.8296399744300302,0.37980480772696473
reupload,1,1.3147075326850723,0.4754434734363223
reupload,1,1.4804920751639026,0.3115690322509205
reupload,1,0.5822834030871222,0.9131548866050783
reupload,1,1.1737218497160415,0.3935944205480081
reupload,1,1.5895988603770832,0.6103073886202198
reupload,1,2.4029607952108725,0.08951310950795621
reupload,1,1.6195267033772072,0.2860958289861595
reupload,1,0.5393778741422236,0.4892596625028123
reupload,1,1.2284142562311295,0.6518690845182183
reupload,1,2.025103518939529,0.5574286172925127
reupload,1,1.6122871990738878,0.3637656048387758
reupload,1,2.127890974306382,0.6154419808028713
reupload,1,1.290629466200944,0.3747589377376673
reupload,1,1.2145125419916385,0.7933567988481046
reupload,1,1.6794111747567448,0.7099643999953271
reupload,1,1.6011873516931936,0.4490910230411977
reupload,1,0.74450689984553,0.6085854180327638
reupload,1,1.7821885342857002,0.32566176283599674
reupload,1,1.1516601442824046,0.4316698599189863
reupload,1,2.098016953732891,0.5458595879902512
reupload,1,2.520971237445365,0.49163690084637646
reupload,1,0.6523162479248314,0.6686500586515713
reupload,1,1.6636911666419005,0.24923040799351964
reupload,1,2.7875539919184162,0.45698122133822006
reupload,1,2.7733300871425763,0.45674266198019015
reupload,1,1.8817851636349614,0.2810434531722106
reupload,1,1.138989176109323,0.45422222117140304
reupload,1,1.430749427298164,0.5672117078401975
reupload,1,1.745674141268427,0.663360924426693
reupload,1,1.2899177357916274,0.7782079123728916
reupload,1,1.627050713375802,0.38817725941823245
reupload,1,0.9949929602816274,0.8637044549007722
reupload,1,2.882800839277774,0.260786969482084
reupload,1,2.089927562299259,0.36077125290619605
reupload,1,0.6366557604400108,0.9043722366773848
reupload,1,1.9319173205090705,0.5699310431061969
reupload,1,2.692537555846836,0.0877651694944902
reupload,1,0.9305599334719351,0.8745976302899081
reupload,1,1.07860562018853,0.5738417241146602
reupload,1,2.647786080760726,0.08197084077755584
reupload,1,1.4593839489691511,0.5702272609672665
reupload,1,2.698925234827265,0.4920497820929717
reupload,1,1.7928329946777661,0.22284296715562052
reupload,1,0.42613258023880485,0.6967563804839066
reupload,1,1.5645754702602996,0.7016089150603732
reupload,1,2.6067293500040245,0.30475165547429794
reupload,1,2.3474278413471383,0.2971022898375504
reupload,1,0.445140629123117,0.9555600840922598
reupload,1,2.072582351070797,0.15016161881485485
reupload,1,0.537417999231782,0.6122220731741327
reupload,1,0.6842462665085915,0.8781054731928206
reupload,1,1.3346474974858582,0.510303408269479
reupload,1,2.6260873340410313,0.2545161938741414
reupload,1,1.7590321108682663,0.3737462656291364
reupload,1,1.4805304588820067,0.39668882988693044
reupload,1,0.407308979538707,0.5971258314486055
reupload,1,2.846551311276345,0.40395409806660454
reupload,1,1.7307632663855474,0.5248407552787334
reupload,1,0.8830251984382783,0.6598247310228491
reupload,1,1.5821300792256108,0.5360762241813655
reupload,1,2.112027707748026,0.42783186878430896
reupload,1,0.8747811958752559,0.5797376513456913
reupload,1,1.2847764933813175,0.6049522818151041
reupload,1,0.7287436442272365,0.6743789350720074
reupload,1,2.1409411448466744,0.5340604334422722
reupload,1,1.9685027978704632,0.6372189053330055
reupload,1,1.3025747563077144,0.6419386612442005
reupload,1,1.5714080890015545,0.416170814060592
reupload,1,1.2954789901469204,0.5409603907626239
reupload,1,1.6582415115402267,0.24191478012062723
reupload,1,2.046513906879762,0.15119433494868129
reupload,1,1.4749970168704893,0.48026407101747
reupload,1,1.1481331068013847,0.49177690409792785
reupload,1,1.33318677362238,0.49967976448197915
reupload,1,1.2581347364210642,0.7788285197005449
reupload,1,1.2683907985351386,0.5816660964182476
reupload,1,2.1486663140270124,0.43480651197897585
reupload,1,2.005694850238849,0.4207729794439575
reupload,1,1.5444866794619752,0.7464266117582657
reupload,1,2.4518582428948124,0.2645505927962909
reupload,1,2.0406417284175165,0.2448227234210016
reupload,1,1.79998741569478,0.5013488261720596
reupload,1,1.295132348757534,0.34280154021959347
reupload,1,0.7944256332237009,0.45726184151874
reupload,1,1.793023096252534,0.43284453488103986
reupload,1,0.4483777029544236,0.7618542321535855
reupload,1,2.720868974360947,0.4715416448729904
reupload,1,1.598274724825378,0.5579653146338788
reupload,1,1.5816850397783906,0.5238508489483051
reupload,1,0.5613327219678381,0.5812006845830925
reupload,1,1.6048131273042459,0.5027226140729
reupload,1,1.8465137573272707,0.37958994667155105
reupload,1,1.9069142891542592,0.5566294444664898
reupload,1,2.1331104464799324,0.29117277481824466
reupload,1,2.748830976095489,0.4435911609767235
reupload,1,1.0611814599301987,0.6545283567650774
reupload,1,2.152290979291025,0.23082209895245343
reupload,1,3.0016861346453187,0.4291980268960126
reupload,1,1.2873840960102034,0.4521042054861111
reupload,1,1.296056035516985,0.5017750037412736
reupload,1,1.5831437739286656,0.4367771175698756
reupload,1,1.0251326629640407,0.49374497099519754
reupload,1,0.40451799281987366,0.6828848556381233
reupload,1,2.2539174882218194,0.1437061635578254
reupload,1,0.5484014081270325,0.6435230998125783
reupload,1,1.433250046279347,0.5302845451437813
reupload,1,0.6416076263280166,0.5050568497418425
reupload,1,1.02179444427704,0.5665901804529323
reupload,1,0.9783174184220186,0.7213236807621587
reupload,1,1.0617107774966272,0.6811196890476804
reupload,1,1.7990310491668688,0.41548364786273567
reupload,1,0.766025119270046,0.6190143844876963
reupload,1,0.6142665003706509,0.7508373568378632
reupload,1,1.3317866463097212,0.4575366862793623
reupload,1,0.8665899317773296,0.8247412736404172
reupload,1,2.2818006850801105,0.39973619952550116
reupload,1,0.26320838148604964,0.49266815318360024
reupload,1,1.7416106341952202,0.33917656611676544
reupload,1,1.06472626426351,0.4836090004052555
reupload,1,1.1255392084443536,0.502686762697044
reupload,1,2.38009023502899,0.5209745948714659
reupload,1,1.9208070150674195,0.2902844655332314
reupload,1,2.266292937716655,0.5617821761805575
reupload,1,0.9345293783962579,0.41314525623714
reupload,1,0.6822544230843027,0.683338962343579
reupload,1,1.550757971456148,0.3717374292580564
reupload,1,2.1502619889178245,0.16401280335633595
reupload,1,2.5211089021514717,0.541843295818973
reupload,1,0.9469124213718093,0.7264215224049576
reupload,1,2.0875649011881126,0.5929689518298837
reupload,1,1.976412984928956,0.6016221319332669
reupload,1,1.7160389749260205,0.5033792987557686
reupload,1,1.0845402359639875,0.5025581283840546
reupload,1,1.8663997351342028,0.2938119268707149
reupload,1,2.842044871886129,0.20284285126365664
reupload,1,2.435039393321995,0.5310877297302645
reupload,1,1.7949459988455498,0.6011636449694314
reupload,1,3.001663393303848,0.013667046061939192
reupload,1,0.9441216544809031,0.41860265686814274
reupload,1,1.0098858173028655,0.5660465205773502
reupload,1,1.4204811894080698,0.31152903039416613
reupload,1,1.7747207946343266,0.21268079196141304
reupload,1,0.925536439783745,0.8125757716035239
reupload,1,1.5212469061133382,0.5129641482604257
reupload,1,1.9896744474603993,0.24851761044491932
reupload,1,1.9636957352211075,0.4958821980670123
reupload,1,1.1931417739924977,0.7302157792477618
reupload,1,0.9327672790022374,0.6749500901312504
reupload,1,0.8070076896145376,0.8122593067908619
reupload,1,0.40176694064368484,0.8472969262302783
reupload,1,2.2140370861131053,0.5221181272149833
reupload,1,1.2670178146824431,0.49660579972879326
reupload,1,2.7213352300873446,0.5025590570523254
reupload,1,2.7090112066729475,0.2959123539243068
reupload,1,1.433040333191462,0.5209976625836963
reupload,1,1.2814265805552467,0.5494999626923605
reupload,1,0.935032144659112,0.6665442878756096
reupload,1,2.313884421033742,0.48804625120520445
reupload,1,2.2349132670810805,0.48950361674087944
reupload,1,2.7929916251385345,0.1438743569010022
reupload,1,2.1230459584436194,0.32195432150739567
reupload,1,0.7928493493730357,0.4892127120516975
reupload,1,1.0332351333115946,0.8556129056770065
reupload,1,0.975432953272704,0.5039729169295756
reupload,1,1.9715949072633228,0.5926130314024259
reupload,1,1.711419809810046,0.3039121250082055
reupload,1,0.5942464413702381,0.5736772363003353
reupload,1,0.8056675993890734,0.5374688495332247
reupload,1,0.9358168422130352,0.601750605099912
reupload,1,1.975714028224642,0.5458931962709617
reupload,1,2.715390100335085,0.1330508110137898
reupload,1,1.14908213962479,0.5038943597961969
reupload,1,1.6243861383536247,0.2620445401860191
reupload,1,1.3749097143707405,0.37539930768803964
reupload,1,1.0222372150556631,0.3941538118896506
reupload,1,0.4800163920484048,0.47955442572042745
reupload,1,1.154994166084537,0.3565184744880129
reupload,1,1.0158504815785478,0.6083533444517073
reupload,1,1.9516514712785957,0.1748277156190191
reupload,1,2.1471427553638818,0.18896025727249116
reupload,1,1.2442232190394122,0.5616780838932334
reupload,1,2.087483939667987,0.3074230122560523
reupload,1,1.6256097711880115,0.311970493091576
reupload,1,2.678758012381498,0.13660961214014067
reupload,1,1.8948285015307085,0.33562000541802767
reupload,1,2.0460858915426487,0.156547736590522
reupload,1,2.3844128846539254,0.13966524093992788
reupload,1,0.23286068141098715,0.8471093100658458
reupload,1,1.7083055143139747,0.5710032632675937
reupload,1,0.2146724068047397,0.8035887114718746
reupload,1,1.614477460910086,0.46424427301421034
reupload,1,1.7669495307694332,0.6354848257684281
reupload,1,1.4959685441296071,0.4049920364076737
reupload,1,1.219840490128724,0.5148004836125067
reupload,1,0.9449894928544588,0.739909558042779
reupload,1,1.7310740248972338,0.5812860037851824
reupload,1,1.4539919535749182,0.4074674224388982
reupload,1,1.4998554313030705,0.39160602257961785
reupload,1,0.6414500289825746,0.8759402288272988
reupload,1,1.0627342491874723,0.5083963536160037
reupload,1,1.5905688645849874,0.658734258611019
reupload,1,2.774047717384712,0.3127262986499845
reupload,1,2.2172601329562798,0.43664423859126206
reupload,1,2.008462589311381,0.5821171107789888
reupload,1,0.7358204720361888,0.9291245980239973
reupload,1,1.6322593462500603,0.28485614590942915
reupload,1,1.3895632683947832,0.6183469299620701
reupload,1,2.187473388079419,0.5276512189494409
reupload,1,0.1826207765595686,0.5276759071928757
reupload,1,1.7809744611233658,0.5088341773076535
reupload,1,2.271965920078066,0.47836099201659255
reupload,1,1.4753855624930123,0.699634224591619
reupload,1,2.7764285129231214,0.3964879491877306
reupload,1,1.1382807748034391,0.6775489687194239
reupload,1,1.2984842070940188,0.7640746776506646
reupload,1,1.1373345781411377,0.7823548634620999
reupload,1,0.5995927684308042,0.5535031225935334
reupload,1,1.3151661281949405,0.6742365124030811
reupload,1,2.3352758449614663,0.2667594960219344
reupload,1,1.997854645033731,0.3998676580999057
reupload,1,0.7425890727210366,0.517574845372175
reupload,1,1.585413905435118,0.5308964358052178
reupload,1,1.2157114771136888,0.7499222508429801
reupload,1,2.0921238091745264,0.19403501981906845
reupload,1,1.5729340108624716,0.745745558312973
reupload,1,1.7476817577508301,0.5670978143257116
reupload,1,1.2208399247356438,0.4765432356617389
reupload,1,1.8179690617625108,0.40904854742418884
reupload,1,1.0691307039749,0.3715597466721696
reupload,1,2.4502293611875148,0.4825926551271893
reupload,1,0.4277301233162621,0.5038552177249606
reupload,1,2.552169245243696,0.4282592442966899
reupload,1,2.1267496670692267,0.2979862198516254
reupload,1,1.5094198494118118,0.5158551200945788
reupload,1,1.6434926307184246,0.24654737217886308
reupload,1,0.354364991270768,0.4923768852070953
reupload,1,0.7121272984391483,0.6018000239560773
reupload,1,2.7598677226065162,0.4343317448788674
reupload,1,0.0586654852946605,0.5437515788459082
reupload,1,1.8014730060054727,0.41931191808112006
reupload,1,1.5950480903375681,0.45092086449908736
reupload,1,1.6724455087653822,0.5147512247932745
reupload,1,1.254857261211816,0.35121243667533997
reupload,1,1.4404507352981035,0.5950238130513874
reupload,1,0.9318807401914437,0.48557845771059194
reupload,1,1.4192055525724885,0.49142754944469325
reupload,1,1.3360340459915139,0.5106500850088512
reupload,1,2.26303671885604,0.11252533385581431
reupload,1,1.6285346959728568,0.705607861802132
reupload,1,0.6424456175000648,0.6647259544879416
reupload,1,2.101029321168278,0.26080959898772244
reupload,1,0.5235780865186257,0.5513350682791062
reupload,1,2.372285488253366,0.5031252012762308
reupload,1,1.9915442269324424,0.4393117870108587
reupload,1,0.8488715608006815,0.8554988789005894
reupload,1,1.9702440729092803,0.28027119855553057
reupload,1,1.8086377720454236,0.5375828789401575
reupload,1,1.6390806888025808,0.38413323010401956
reupload,1,2.5153723247540807,0.4653331018877874
reupload,1,0.9477861591487104,0.4302469834629673
reupload,1,2.3183789739250162,0.4941843795614995
reupload,1,1.6540386573041175,0.30553410867458364
reupload,1,0.6723042123263056,0.5409005934401444
reupload,1,2.328404536619902,0.38737664843065905
reupload,1,1.8499418062871973,0.293356092698026
reupload,1,0.6760833156839349,0.7585357402089659
reupload,1,2.3968407586709892,0.42236973161368413
reupload,1,0.5737282110060464,0.8055279547998434
reupload,1,2.2238323591952995,0.5411532355900391
reupload,1,0.39852840943153817,0.709448537302003
reupload,1,2.4109728976692506,0.48740443536740913
reupload,1,2.1330190354990393,0.582630499283436
reupload,1,1.128666462507605,0.8296850828221891
reupload,1,1.5601233610696745,0.6541402832452031
reupload,1,0.9449434694166173,0.4541073141691194
reupload,1,0.5658583920563058,0.4756918407322127
reupload,1,2.004601713861604,0.6327142564579459
reupload,1,1.523957201484767,0.6113904398043051
reupload,1,1.170608127867557,0.3747967548551794
reupload,1,1.4484937567788112,0.7121600700023651
reupload,1,2.2144396181072294,0.4988821617047546
reupload,1,1.972370618485062,0.6292538152695125
reupload,1,2.2026360308746713,0.28780750799306454
reupload,1,2.4496866055911215,0.5001829509504466
reupload,1,2.2058165604724382,0.3287074776171174
reupload,1,1.7629308411459697,0.4762950748150278
reupload,1,1.3003791318247773,0.3313443056949703
reupload,1,1.9246985949098563,0.5599822476848891
reupload,1,0.2334960498484064,0.5329837520047942
reupload,1,1.2848993439212903,0.6351600840365237
reupload,1,1.3310264422892573,0.4922669350557486
reupload,1,1.5970459678359636,0.5132741726166257
reupload,1,2.375936086131769,0.3060057979608001
reupload,1,2.0491047206964588,0.5262911289711669
reupload,1,2.274046979838209,0.24734532674166743
reupload,1,1.6773716544304769,0.7129756593388952
reupload,1,0.5158012500468857,0.5292443005320884
reupload,1,1.9649805812718533,0.4853616442001671
reupload,1,1.7944662789597903,0.29081226805035354
reupload,1,0.29202333932391455,0.7518400361796751
reupload,1,0.9245100557443681,0.5959693424414818
reupload,1,1.3145515133030774,0.6282436810518702
reupload,1,1.7642620838337777,0.255274647881756
reupload,1,1.8544978227540827,0.660736304754472
reupload,1,1.708953105984589,0.5234831073506993
reupload,1,0.9699146823027153,0.4051216551203145
reupload,1,1.611809855787915,0.5055529610489533
reupload,1,0.09903838599632102,0.49900819263476354
reupload,1,1.780354730308591,0.4758397693150858
reupload,1,0.43689388325202577,0.7360460941211024
reupload,1,1.7844039976401076,0.5155522052507264
reupload,1,2.8394377190553697,0.487522851549514
reupload,1,1.6993816408658504,0.49538800368761127
reupload,1,1.6968571209575483,0.4789265396899868
reupload,1,1.0461578048614633,0.7042277859919605
reupload,1,1.1456517990389998,0.60541891090938
reupload,1,1.914246176878923,0.5336193654074702
reupload,1,1.614415691069529,0.6074186874253084
reupload,1,0.5344087848398573,0.4794595526342168
reupload,1,2.627596975896465,0.3041895108588562
reupload,1,1.9569420221411726,0.4266881749795751
reupload,1,2.0515993807708353,0.3960946641691503
reupload,1,1.4628730352877877,0.5894780393650036
reupload,1,2.1346615844133736,0.47553791139939855
reupload,1,1.388775745229841,0.4706677173098852
reupload,1,1.5072522967469284,0.43776454256783115
reupload,1,1.652480109473091,0.49995983944796657
reupload,1,1.6607902676754827,0.4030864597836113
reupload,1,1.6707690632885723,0.5593003130724652
reupload,1,1.069894921047854,0.3943332530133154
reupload,1,2.878889511306292,0.39484328989313583
reupload,1,1.332491215570847,0.512566982603383
reupload,1,0.18104770875241155,0.5506805021151492
reupload,1,1.9549668664016078,0.6285643682594232
reupload,1,0.45418470393638516,0.8320395502178104
reupload,1,0.7241484554027416,0.6336908099250815
reupload,1,0.8499147171926144,0.9068718739181305
reupload,1,2.2323574578556515,0.3656689615616636
reupload,1,1.4793940561006973,0.3555657977248619
reupload,1,1.9302205191642305,0.2116080706276175
reupload,1,1.939963787924687,0.594451853738766
reupload,1,1.6090411592137461,0.5239008144564776
reupload,1,1.8277529973865676,0.3691469947591465
reupload,1,1.9267762419532495,0.5860178783483284
reupload,1,1.54967373288917,0.6507488480888103
reupload,1,0.7121250749028296,0.9213788853976002
reupload,1,1.693307410710735,0.278854765520654
reupload,1,2.383075116605008,0.49760716085283496
reupload,1,0.76659694227436,0.7171342409634041
reupload,1,0.9601223624145594,0.6616487411444408
reupload,1,1.878673700782746,0.2856716769127819
reupload,1,0.8985921085357599,0.6076932989922232
reupload,1,1.240344654969977,0.3416140655669917
reupload,1,0.9804384140603346,0.525432343549062
reupload,1,2.5700564860391792,0.34778731580073113
reupload,1,0.6388283615701865,0.5606748403355433
reupload,1,2.3737357076891676,0.4772675038594383
reupload,1,2.8524709124083683,0.3867965684244413
reupload,1,0.574974352225213,0.5211837077074782
